"","V1","V2","V3","V4"
"36378",FALSE,FALSE,FALSE,FALSE
"36379",FALSE,FALSE,FALSE,FALSE
"36380",FALSE,FALSE,FALSE,FALSE
"36381",FALSE,FALSE,FALSE,FALSE
"36382",FALSE,FALSE,FALSE,FALSE
"36383",FALSE,FALSE,FALSE,FALSE
"36384",FALSE,FALSE,FALSE,FALSE
"36385",FALSE,FALSE,FALSE,FALSE
"36386",FALSE,FALSE,FALSE,FALSE
"36387",FALSE,FALSE,FALSE,FALSE
"36388",FALSE,FALSE,FALSE,FALSE
"36389",TRUE,TRUE,TRUE,TRUE
"36390",FALSE,FALSE,FALSE,FALSE
"36391",FALSE,FALSE,FALSE,FALSE
"36392",FALSE,FALSE,FALSE,FALSE
"36393",TRUE,TRUE,TRUE,TRUE
"36394",FALSE,FALSE,FALSE,FALSE
"36395",FALSE,FALSE,FALSE,FALSE
"36396",FALSE,FALSE,FALSE,FALSE
"36397",FALSE,FALSE,FALSE,FALSE
"36398",TRUE,TRUE,TRUE,TRUE
"36399",FALSE,FALSE,FALSE,FALSE
"36400",FALSE,FALSE,FALSE,FALSE
"36401",FALSE,FALSE,FALSE,FALSE
"36402",FALSE,FALSE,FALSE,FALSE
"36403",FALSE,FALSE,FALSE,FALSE
"36404",FALSE,FALSE,FALSE,FALSE
"36405",FALSE,FALSE,FALSE,FALSE
"36406",FALSE,FALSE,FALSE,FALSE
"36407",FALSE,FALSE,FALSE,FALSE
"36408",FALSE,FALSE,FALSE,FALSE
"36409",FALSE,FALSE,FALSE,FALSE
"36410",TRUE,TRUE,TRUE,TRUE
"36411",FALSE,FALSE,FALSE,FALSE
"36412",FALSE,FALSE,FALSE,FALSE
"36413",FALSE,FALSE,FALSE,FALSE
"36414",FALSE,FALSE,FALSE,FALSE
"36415",TRUE,TRUE,TRUE,TRUE
"36416",FALSE,FALSE,FALSE,FALSE
"36417",TRUE,TRUE,TRUE,TRUE
"36418",FALSE,FALSE,FALSE,FALSE
"36419",FALSE,FALSE,FALSE,FALSE
"36420",FALSE,FALSE,FALSE,FALSE
"36421",FALSE,FALSE,FALSE,FALSE
"36422",FALSE,FALSE,FALSE,FALSE
"36423",FALSE,FALSE,FALSE,FALSE
"36424",FALSE,FALSE,FALSE,FALSE
"36425",FALSE,FALSE,FALSE,FALSE
"36426",FALSE,FALSE,FALSE,FALSE
"36427",FALSE,FALSE,FALSE,FALSE
"36428",FALSE,FALSE,FALSE,FALSE
"36429",FALSE,FALSE,FALSE,FALSE
"36430",FALSE,FALSE,FALSE,FALSE
"36431",FALSE,FALSE,FALSE,FALSE
"36432",FALSE,FALSE,FALSE,FALSE
"36433",FALSE,FALSE,FALSE,FALSE
"36434",FALSE,FALSE,FALSE,FALSE
"36435",FALSE,FALSE,FALSE,FALSE
"36436",TRUE,TRUE,TRUE,TRUE
"36437",TRUE,TRUE,TRUE,TRUE
"36438",TRUE,TRUE,TRUE,TRUE
"36439",TRUE,TRUE,TRUE,TRUE
"36440",FALSE,FALSE,FALSE,FALSE
"36441",FALSE,FALSE,FALSE,FALSE
"36442",FALSE,FALSE,FALSE,FALSE
"36443",FALSE,FALSE,FALSE,FALSE
"36444",FALSE,FALSE,FALSE,FALSE
"36445",FALSE,FALSE,FALSE,FALSE
"36446",FALSE,FALSE,FALSE,FALSE
"36447",FALSE,FALSE,FALSE,FALSE
"36448",FALSE,FALSE,FALSE,FALSE
"36449",FALSE,FALSE,FALSE,FALSE
"36450",FALSE,FALSE,FALSE,FALSE
"36451",FALSE,FALSE,FALSE,FALSE
"36452",FALSE,FALSE,FALSE,FALSE
"36453",FALSE,FALSE,FALSE,FALSE
"36454",FALSE,FALSE,FALSE,FALSE
"36455",FALSE,FALSE,FALSE,FALSE
"36456",FALSE,FALSE,FALSE,FALSE
"36457",TRUE,TRUE,TRUE,TRUE
"36458",FALSE,FALSE,FALSE,FALSE
"36459",FALSE,FALSE,FALSE,FALSE
"36460",FALSE,FALSE,FALSE,FALSE
"36461",TRUE,TRUE,TRUE,TRUE
"36462",FALSE,FALSE,FALSE,FALSE
"36463",FALSE,FALSE,FALSE,FALSE
"36464",FALSE,FALSE,FALSE,FALSE
"36465",FALSE,FALSE,FALSE,FALSE
"36466",TRUE,TRUE,TRUE,TRUE
"36467",FALSE,FALSE,FALSE,FALSE
"36468",FALSE,FALSE,FALSE,FALSE
"36469",TRUE,TRUE,TRUE,TRUE
"36470",FALSE,FALSE,FALSE,FALSE
"36471",FALSE,FALSE,FALSE,FALSE
"36472",FALSE,FALSE,FALSE,FALSE
"36473",FALSE,FALSE,FALSE,FALSE
"36474",FALSE,FALSE,FALSE,FALSE
"36475",FALSE,FALSE,FALSE,FALSE
"36476",FALSE,FALSE,FALSE,FALSE
"36477",FALSE,FALSE,FALSE,FALSE
"36478",FALSE,FALSE,FALSE,FALSE
"36479",FALSE,FALSE,FALSE,FALSE
"36480",FALSE,FALSE,FALSE,FALSE
"36481",FALSE,FALSE,FALSE,FALSE
"36482",FALSE,FALSE,FALSE,FALSE
"36483",TRUE,TRUE,TRUE,TRUE
"36484",FALSE,FALSE,FALSE,FALSE
"36485",FALSE,FALSE,FALSE,FALSE
"36486",FALSE,FALSE,FALSE,FALSE
"36487",FALSE,FALSE,FALSE,FALSE
"36488",FALSE,FALSE,FALSE,FALSE
"36489",FALSE,FALSE,FALSE,FALSE
"36490",FALSE,FALSE,FALSE,FALSE
"36491",FALSE,FALSE,FALSE,FALSE
"36492",FALSE,FALSE,FALSE,FALSE
"36493",FALSE,FALSE,FALSE,FALSE
"36494",TRUE,TRUE,TRUE,TRUE
"36495",FALSE,FALSE,FALSE,FALSE
"36496",FALSE,FALSE,FALSE,FALSE
"36497",FALSE,FALSE,FALSE,FALSE
"36498",FALSE,FALSE,FALSE,FALSE
"36499",FALSE,FALSE,FALSE,FALSE
"36500",FALSE,FALSE,FALSE,FALSE
"36501",FALSE,FALSE,FALSE,FALSE
"36502",FALSE,FALSE,FALSE,FALSE
"36503",FALSE,FALSE,FALSE,FALSE
"36504",FALSE,FALSE,FALSE,FALSE
"36505",FALSE,FALSE,FALSE,FALSE
"36506",FALSE,FALSE,FALSE,FALSE
"36507",FALSE,FALSE,FALSE,FALSE
"36508",FALSE,FALSE,FALSE,FALSE
"36509",FALSE,FALSE,FALSE,FALSE
"36510",TRUE,TRUE,TRUE,TRUE
"36511",TRUE,TRUE,TRUE,TRUE
"36512",TRUE,TRUE,TRUE,TRUE
"36513",FALSE,FALSE,FALSE,FALSE
"36514",FALSE,FALSE,FALSE,FALSE
"36515",FALSE,FALSE,FALSE,FALSE
"36516",FALSE,FALSE,FALSE,FALSE
"36517",FALSE,FALSE,FALSE,FALSE
"36518",FALSE,FALSE,FALSE,FALSE
"36519",FALSE,FALSE,FALSE,FALSE
"36520",FALSE,FALSE,FALSE,FALSE
"36521",FALSE,FALSE,FALSE,FALSE
"36522",FALSE,FALSE,FALSE,FALSE
"36523",FALSE,FALSE,FALSE,FALSE
"36524",FALSE,FALSE,FALSE,FALSE
"36525",FALSE,FALSE,FALSE,FALSE
"36526",FALSE,FALSE,FALSE,FALSE
"36527",TRUE,TRUE,TRUE,TRUE
"36528",FALSE,FALSE,FALSE,FALSE
"36529",FALSE,FALSE,FALSE,FALSE
"36530",FALSE,FALSE,FALSE,FALSE
"36531",TRUE,TRUE,TRUE,TRUE
"36532",FALSE,FALSE,FALSE,FALSE
"36533",FALSE,FALSE,FALSE,FALSE
"36534",FALSE,FALSE,FALSE,FALSE
"36535",TRUE,TRUE,TRUE,TRUE
"36536",FALSE,FALSE,FALSE,FALSE
"36537",FALSE,FALSE,FALSE,FALSE
"36538",FALSE,FALSE,FALSE,FALSE
"36539",FALSE,FALSE,FALSE,FALSE
"36540",FALSE,FALSE,FALSE,FALSE
"36541",FALSE,FALSE,FALSE,FALSE
"36542",FALSE,FALSE,FALSE,FALSE
"36543",FALSE,FALSE,FALSE,FALSE
"36544",FALSE,FALSE,FALSE,FALSE
"36545",FALSE,FALSE,FALSE,FALSE
"36546",FALSE,FALSE,FALSE,FALSE
"36547",FALSE,FALSE,FALSE,FALSE
"36548",FALSE,FALSE,FALSE,FALSE
"36549",FALSE,FALSE,FALSE,FALSE
"36550",FALSE,FALSE,FALSE,FALSE
"36551",FALSE,FALSE,FALSE,FALSE
"36552",FALSE,FALSE,FALSE,FALSE
"36553",FALSE,FALSE,FALSE,FALSE
"36554",FALSE,FALSE,FALSE,FALSE
"36555",FALSE,FALSE,FALSE,FALSE
"36556",FALSE,FALSE,FALSE,FALSE
"36557",FALSE,FALSE,FALSE,FALSE
"36558",FALSE,FALSE,FALSE,FALSE
"36559",FALSE,FALSE,FALSE,FALSE
"36560",FALSE,FALSE,FALSE,FALSE
"36561",FALSE,FALSE,FALSE,FALSE
"36562",FALSE,FALSE,FALSE,FALSE
"36563",FALSE,FALSE,FALSE,FALSE
"36564",FALSE,FALSE,FALSE,FALSE
"36565",FALSE,FALSE,FALSE,FALSE
"36566",FALSE,FALSE,FALSE,FALSE
"36567",TRUE,TRUE,TRUE,TRUE
"36568",FALSE,FALSE,FALSE,FALSE
"36569",FALSE,FALSE,FALSE,FALSE
"36570",FALSE,FALSE,FALSE,FALSE
"36571",FALSE,FALSE,FALSE,FALSE
"36572",FALSE,FALSE,FALSE,FALSE
"36573",FALSE,FALSE,FALSE,FALSE
"36574",FALSE,FALSE,FALSE,FALSE
"36575",TRUE,TRUE,TRUE,TRUE
"36576",FALSE,FALSE,FALSE,FALSE
"36577",FALSE,FALSE,FALSE,FALSE
"36578",FALSE,FALSE,FALSE,FALSE
"36579",FALSE,FALSE,FALSE,FALSE
"36580",FALSE,FALSE,FALSE,FALSE
"36581",FALSE,FALSE,FALSE,FALSE
"36582",FALSE,FALSE,FALSE,FALSE
"36583",FALSE,FALSE,FALSE,FALSE
"36584",TRUE,TRUE,TRUE,TRUE
"36585",FALSE,FALSE,FALSE,FALSE
"36586",FALSE,FALSE,FALSE,FALSE
"36587",FALSE,FALSE,FALSE,FALSE
"36588",FALSE,FALSE,FALSE,FALSE
"36589",FALSE,FALSE,FALSE,FALSE
"36590",TRUE,TRUE,TRUE,TRUE
"36591",FALSE,FALSE,FALSE,FALSE
"36592",FALSE,FALSE,FALSE,FALSE
"36593",FALSE,FALSE,FALSE,FALSE
"36594",FALSE,FALSE,FALSE,FALSE
"36595",TRUE,TRUE,TRUE,TRUE
"36596",FALSE,FALSE,FALSE,FALSE
"36597",FALSE,FALSE,FALSE,FALSE
"36598",FALSE,FALSE,FALSE,FALSE
"36599",FALSE,FALSE,FALSE,FALSE
"36600",FALSE,FALSE,FALSE,FALSE
"36601",FALSE,FALSE,FALSE,FALSE
"36602",FALSE,FALSE,FALSE,FALSE
"36603",FALSE,FALSE,FALSE,FALSE
"36604",FALSE,FALSE,FALSE,FALSE
"36605",FALSE,FALSE,FALSE,FALSE
"36606",FALSE,FALSE,FALSE,FALSE
"36607",FALSE,FALSE,FALSE,FALSE
"36608",FALSE,FALSE,FALSE,FALSE
"36609",FALSE,FALSE,FALSE,FALSE
"36610",FALSE,FALSE,FALSE,FALSE
"36611",FALSE,FALSE,FALSE,FALSE
"36612",FALSE,FALSE,FALSE,FALSE
"36613",FALSE,FALSE,FALSE,FALSE
"36614",TRUE,TRUE,TRUE,TRUE
"36615",FALSE,FALSE,FALSE,FALSE
"36616",FALSE,FALSE,FALSE,FALSE
"36617",FALSE,FALSE,FALSE,FALSE
"36618",FALSE,FALSE,FALSE,FALSE
"36619",FALSE,FALSE,FALSE,FALSE
"36620",FALSE,FALSE,FALSE,FALSE
"36621",FALSE,FALSE,FALSE,FALSE
"36622",FALSE,FALSE,FALSE,FALSE
"36623",FALSE,FALSE,FALSE,FALSE
"36624",FALSE,FALSE,FALSE,FALSE
"36625",FALSE,FALSE,FALSE,FALSE
"36626",FALSE,FALSE,FALSE,FALSE
"36627",FALSE,FALSE,FALSE,FALSE
"36628",FALSE,FALSE,FALSE,FALSE
"36629",FALSE,FALSE,FALSE,FALSE
"36630",FALSE,FALSE,FALSE,FALSE
"36631",TRUE,TRUE,TRUE,TRUE
"36632",FALSE,FALSE,FALSE,FALSE
"36633",FALSE,FALSE,FALSE,FALSE
"36634",FALSE,FALSE,FALSE,FALSE
"36635",FALSE,FALSE,FALSE,FALSE
"36636",FALSE,FALSE,FALSE,FALSE
"36637",FALSE,FALSE,FALSE,FALSE
"36638",FALSE,FALSE,FALSE,FALSE
"36639",FALSE,FALSE,FALSE,FALSE
"36640",FALSE,FALSE,FALSE,FALSE
"36641",FALSE,FALSE,FALSE,FALSE
"36642",FALSE,FALSE,FALSE,FALSE
"36643",FALSE,FALSE,FALSE,FALSE
"36644",FALSE,FALSE,FALSE,FALSE
"36645",FALSE,FALSE,FALSE,FALSE
"36646",FALSE,FALSE,FALSE,FALSE
"36647",FALSE,FALSE,FALSE,FALSE
"36648",TRUE,TRUE,TRUE,TRUE
"36649",FALSE,FALSE,FALSE,FALSE
"36650",FALSE,FALSE,FALSE,FALSE
"36651",FALSE,FALSE,FALSE,FALSE
"36652",FALSE,FALSE,FALSE,FALSE
"36653",FALSE,FALSE,FALSE,FALSE
"36654",FALSE,FALSE,FALSE,FALSE
"36655",TRUE,TRUE,TRUE,TRUE
"36656",FALSE,FALSE,FALSE,FALSE
"36657",FALSE,FALSE,FALSE,FALSE
"36658",FALSE,FALSE,FALSE,FALSE
"36659",TRUE,TRUE,TRUE,TRUE
"36660",FALSE,FALSE,FALSE,FALSE
"36661",FALSE,FALSE,FALSE,FALSE
"36662",FALSE,FALSE,FALSE,FALSE
"36663",FALSE,FALSE,FALSE,FALSE
"36664",FALSE,FALSE,FALSE,FALSE
"36665",FALSE,FALSE,FALSE,FALSE
"36666",FALSE,FALSE,FALSE,FALSE
"36667",TRUE,TRUE,TRUE,TRUE
"36668",FALSE,FALSE,FALSE,FALSE
"36669",FALSE,FALSE,FALSE,FALSE
"36670",FALSE,FALSE,FALSE,FALSE
"36671",FALSE,FALSE,FALSE,FALSE
"36672",FALSE,FALSE,FALSE,FALSE
"36673",TRUE,TRUE,TRUE,TRUE
"36674",FALSE,FALSE,FALSE,FALSE
"36675",FALSE,FALSE,FALSE,FALSE
"36676",FALSE,FALSE,FALSE,FALSE
"36677",TRUE,TRUE,TRUE,TRUE
"36678",FALSE,FALSE,FALSE,FALSE
"36679",FALSE,FALSE,FALSE,FALSE
"36680",FALSE,FALSE,FALSE,FALSE
"36681",FALSE,FALSE,FALSE,FALSE
"36682",FALSE,FALSE,FALSE,FALSE
"36683",FALSE,FALSE,FALSE,FALSE
"36684",FALSE,FALSE,FALSE,FALSE
"36685",TRUE,TRUE,TRUE,TRUE
"36686",FALSE,FALSE,FALSE,FALSE
"36687",FALSE,FALSE,FALSE,FALSE
"36688",FALSE,FALSE,FALSE,FALSE
"36689",FALSE,FALSE,FALSE,FALSE
"36690",FALSE,FALSE,FALSE,FALSE
"36691",TRUE,TRUE,TRUE,TRUE
"36692",FALSE,FALSE,FALSE,FALSE
"36693",FALSE,FALSE,FALSE,FALSE
"36694",FALSE,FALSE,FALSE,FALSE
"36695",TRUE,TRUE,TRUE,TRUE
"36696",FALSE,FALSE,FALSE,FALSE
"36697",TRUE,TRUE,TRUE,TRUE
"36698",FALSE,FALSE,FALSE,FALSE
"36699",FALSE,FALSE,FALSE,FALSE
"36700",FALSE,FALSE,FALSE,FALSE
"36701",FALSE,FALSE,FALSE,FALSE
"36702",FALSE,FALSE,FALSE,FALSE
"36703",FALSE,FALSE,FALSE,FALSE
"36704",FALSE,FALSE,FALSE,FALSE
"36705",FALSE,FALSE,FALSE,FALSE
"36706",TRUE,TRUE,TRUE,TRUE
"36707",FALSE,FALSE,FALSE,FALSE
"36708",FALSE,FALSE,FALSE,FALSE
"36709",FALSE,FALSE,FALSE,FALSE
"36710",TRUE,TRUE,TRUE,TRUE
"36711",FALSE,FALSE,FALSE,FALSE
"36712",FALSE,FALSE,FALSE,FALSE
"36713",FALSE,FALSE,FALSE,FALSE
"36714",FALSE,FALSE,FALSE,FALSE
"36715",FALSE,FALSE,FALSE,FALSE
"36716",FALSE,FALSE,FALSE,FALSE
"36717",TRUE,TRUE,TRUE,TRUE
"36718",FALSE,FALSE,FALSE,FALSE
"36719",FALSE,FALSE,FALSE,FALSE
"36720",FALSE,FALSE,FALSE,FALSE
"36721",FALSE,FALSE,FALSE,FALSE
"36722",FALSE,FALSE,FALSE,FALSE
"36723",TRUE,TRUE,TRUE,TRUE
"36724",TRUE,TRUE,TRUE,TRUE
"36725",FALSE,FALSE,FALSE,FALSE
"36726",FALSE,FALSE,FALSE,FALSE
"36727",FALSE,FALSE,FALSE,FALSE
"36728",FALSE,FALSE,FALSE,FALSE
"36729",FALSE,FALSE,FALSE,FALSE
"36730",FALSE,FALSE,FALSE,FALSE
"36731",FALSE,FALSE,FALSE,FALSE
"36732",FALSE,FALSE,FALSE,FALSE
"36733",FALSE,FALSE,FALSE,FALSE
"36734",FALSE,FALSE,FALSE,FALSE
"36735",FALSE,FALSE,FALSE,FALSE
"36736",FALSE,FALSE,FALSE,FALSE
"36737",FALSE,FALSE,FALSE,FALSE
"36738",TRUE,TRUE,TRUE,TRUE
"36739",FALSE,FALSE,FALSE,FALSE
"36740",FALSE,FALSE,FALSE,FALSE
"36741",FALSE,FALSE,FALSE,FALSE
"36742",FALSE,FALSE,FALSE,FALSE
"36743",FALSE,FALSE,FALSE,FALSE
"36744",FALSE,FALSE,FALSE,FALSE
"36745",FALSE,FALSE,FALSE,FALSE
"36746",FALSE,FALSE,FALSE,FALSE
"36747",TRUE,TRUE,TRUE,TRUE
"36748",FALSE,FALSE,FALSE,FALSE
"36749",FALSE,FALSE,FALSE,FALSE
"36750",FALSE,FALSE,FALSE,FALSE
"36751",FALSE,FALSE,FALSE,FALSE
"36752",FALSE,FALSE,FALSE,FALSE
"36753",FALSE,FALSE,FALSE,FALSE
"36754",FALSE,FALSE,FALSE,FALSE
"36755",TRUE,TRUE,TRUE,TRUE
"36756",FALSE,FALSE,FALSE,FALSE
"36757",TRUE,TRUE,TRUE,TRUE
"36758",FALSE,FALSE,FALSE,FALSE
"36759",FALSE,FALSE,FALSE,FALSE
"36760",FALSE,FALSE,FALSE,FALSE
"36761",FALSE,FALSE,FALSE,FALSE
"36762",TRUE,TRUE,TRUE,TRUE
"36763",TRUE,TRUE,TRUE,TRUE
"36764",FALSE,FALSE,FALSE,FALSE
"36765",FALSE,FALSE,FALSE,FALSE
"36766",FALSE,FALSE,FALSE,FALSE
"36767",FALSE,FALSE,FALSE,FALSE
"36768",FALSE,FALSE,FALSE,FALSE
"36769",TRUE,TRUE,TRUE,TRUE
"36770",FALSE,FALSE,FALSE,FALSE
"36771",FALSE,FALSE,FALSE,FALSE
"36772",FALSE,FALSE,FALSE,FALSE
"36773",FALSE,FALSE,FALSE,FALSE
"36774",TRUE,TRUE,TRUE,TRUE
"36775",FALSE,FALSE,FALSE,FALSE
"36776",FALSE,FALSE,FALSE,FALSE
"36777",FALSE,FALSE,FALSE,FALSE
"36778",FALSE,FALSE,FALSE,FALSE
"36779",FALSE,FALSE,FALSE,FALSE
"36780",FALSE,FALSE,FALSE,FALSE
"36781",FALSE,FALSE,FALSE,FALSE
"36782",FALSE,FALSE,FALSE,FALSE
"36783",FALSE,FALSE,FALSE,FALSE
"36784",FALSE,FALSE,FALSE,FALSE
"36785",FALSE,FALSE,FALSE,FALSE
"36786",FALSE,FALSE,FALSE,FALSE
"36787",FALSE,FALSE,FALSE,FALSE
"36788",TRUE,TRUE,TRUE,TRUE
"36789",FALSE,FALSE,FALSE,FALSE
"36790",TRUE,TRUE,TRUE,TRUE
"36791",FALSE,FALSE,FALSE,FALSE
"36792",FALSE,FALSE,FALSE,FALSE
"36793",TRUE,TRUE,TRUE,TRUE
"36794",FALSE,FALSE,FALSE,FALSE
"36795",FALSE,FALSE,FALSE,FALSE
"36796",FALSE,FALSE,FALSE,FALSE
"36797",FALSE,FALSE,FALSE,FALSE
"36798",FALSE,FALSE,FALSE,FALSE
"36799",FALSE,FALSE,FALSE,FALSE
"36800",FALSE,FALSE,FALSE,FALSE
"36801",FALSE,FALSE,FALSE,FALSE
"36802",FALSE,FALSE,FALSE,FALSE
"36803",TRUE,TRUE,TRUE,TRUE
"36804",FALSE,FALSE,FALSE,FALSE
"36805",FALSE,FALSE,FALSE,FALSE
"36806",FALSE,FALSE,FALSE,FALSE
"36807",TRUE,TRUE,TRUE,TRUE
"36808",FALSE,FALSE,FALSE,FALSE
"36809",FALSE,FALSE,FALSE,FALSE
"36810",TRUE,TRUE,TRUE,TRUE
"36811",FALSE,FALSE,FALSE,FALSE
"36812",FALSE,FALSE,FALSE,FALSE
"36813",FALSE,FALSE,FALSE,FALSE
"36814",FALSE,FALSE,FALSE,FALSE
"36815",FALSE,FALSE,FALSE,FALSE
"36816",FALSE,FALSE,FALSE,FALSE
"36817",FALSE,FALSE,FALSE,FALSE
"36818",FALSE,FALSE,FALSE,FALSE
"36819",TRUE,TRUE,TRUE,TRUE
"36820",TRUE,TRUE,TRUE,TRUE
"36821",FALSE,FALSE,FALSE,FALSE
"36822",FALSE,FALSE,FALSE,FALSE
"36823",FALSE,FALSE,FALSE,FALSE
"36824",FALSE,FALSE,FALSE,FALSE
"36825",FALSE,FALSE,FALSE,FALSE
"36826",TRUE,TRUE,TRUE,TRUE
"36827",FALSE,FALSE,FALSE,FALSE
"36828",FALSE,FALSE,FALSE,FALSE
"36829",FALSE,FALSE,FALSE,FALSE
"36830",FALSE,FALSE,FALSE,FALSE
"36831",FALSE,FALSE,FALSE,FALSE
"36832",FALSE,FALSE,FALSE,FALSE
"36833",FALSE,FALSE,FALSE,FALSE
"36834",FALSE,FALSE,FALSE,FALSE
"36835",FALSE,FALSE,FALSE,FALSE
"36836",FALSE,FALSE,FALSE,FALSE
"36837",FALSE,FALSE,FALSE,FALSE
"36838",FALSE,FALSE,FALSE,FALSE
"36839",FALSE,FALSE,FALSE,FALSE
"36840",FALSE,FALSE,FALSE,FALSE
"36841",FALSE,FALSE,FALSE,FALSE
"36842",FALSE,FALSE,FALSE,FALSE
"36843",FALSE,FALSE,FALSE,FALSE
"36844",FALSE,FALSE,FALSE,FALSE
"36845",FALSE,FALSE,FALSE,FALSE
"36846",FALSE,FALSE,FALSE,FALSE
"36847",FALSE,FALSE,FALSE,FALSE
"36848",FALSE,FALSE,FALSE,FALSE
"36849",TRUE,TRUE,TRUE,TRUE
"36850",FALSE,FALSE,FALSE,FALSE
"36851",FALSE,FALSE,FALSE,FALSE
"36852",FALSE,FALSE,FALSE,FALSE
"36853",FALSE,FALSE,FALSE,FALSE
"36854",FALSE,FALSE,FALSE,FALSE
"36855",TRUE,TRUE,TRUE,TRUE
"36856",FALSE,FALSE,FALSE,FALSE
"36857",FALSE,FALSE,FALSE,FALSE
"36858",FALSE,FALSE,FALSE,FALSE
"36859",TRUE,TRUE,TRUE,TRUE
"36860",FALSE,FALSE,FALSE,FALSE
"36861",FALSE,FALSE,FALSE,FALSE
"36862",FALSE,FALSE,FALSE,FALSE
"36863",FALSE,FALSE,FALSE,FALSE
"36864",FALSE,FALSE,FALSE,FALSE
"36865",FALSE,FALSE,FALSE,FALSE
"36866",FALSE,FALSE,FALSE,FALSE
"36867",FALSE,FALSE,FALSE,FALSE
"36868",FALSE,FALSE,FALSE,FALSE
"36869",FALSE,FALSE,FALSE,FALSE
"36870",FALSE,FALSE,FALSE,FALSE
"36871",FALSE,FALSE,FALSE,FALSE
"36872",FALSE,FALSE,FALSE,FALSE
"36873",FALSE,FALSE,FALSE,FALSE
"36874",FALSE,FALSE,FALSE,FALSE
"36875",FALSE,FALSE,FALSE,FALSE
"36876",FALSE,FALSE,FALSE,FALSE
"36877",FALSE,FALSE,FALSE,FALSE
"36878",FALSE,FALSE,FALSE,FALSE
"36879",FALSE,FALSE,FALSE,FALSE
"36880",FALSE,FALSE,FALSE,FALSE
"36881",FALSE,FALSE,FALSE,FALSE
"36882",FALSE,FALSE,FALSE,FALSE
"36883",FALSE,FALSE,FALSE,FALSE
"36884",FALSE,FALSE,FALSE,FALSE
"36885",FALSE,FALSE,FALSE,FALSE
"36886",FALSE,FALSE,FALSE,FALSE
"36887",FALSE,FALSE,FALSE,FALSE
"36888",FALSE,FALSE,FALSE,FALSE
"36889",FALSE,FALSE,FALSE,FALSE
"36890",FALSE,FALSE,FALSE,FALSE
"36891",FALSE,FALSE,FALSE,FALSE
"36892",FALSE,FALSE,FALSE,FALSE
"36893",TRUE,TRUE,TRUE,TRUE
"36894",FALSE,FALSE,FALSE,FALSE
"36895",FALSE,FALSE,FALSE,FALSE
"36896",FALSE,FALSE,FALSE,FALSE
"36897",FALSE,FALSE,FALSE,FALSE
"36898",FALSE,FALSE,FALSE,FALSE
"36899",FALSE,FALSE,FALSE,FALSE
"36900",TRUE,TRUE,TRUE,TRUE
"36901",FALSE,FALSE,FALSE,FALSE
"36902",FALSE,FALSE,FALSE,FALSE
"36903",FALSE,FALSE,FALSE,FALSE
"36904",FALSE,FALSE,FALSE,FALSE
"36905",FALSE,FALSE,FALSE,FALSE
"36906",FALSE,FALSE,FALSE,FALSE
"36907",FALSE,FALSE,FALSE,FALSE
"36908",FALSE,FALSE,FALSE,FALSE
"36909",FALSE,FALSE,FALSE,FALSE
"36910",FALSE,FALSE,FALSE,FALSE
"36911",FALSE,FALSE,FALSE,FALSE
"36912",FALSE,FALSE,FALSE,FALSE
"36913",FALSE,FALSE,FALSE,FALSE
"36914",FALSE,FALSE,FALSE,FALSE
"36915",FALSE,FALSE,FALSE,FALSE
"36916",FALSE,FALSE,FALSE,FALSE
"36917",FALSE,FALSE,FALSE,FALSE
"36918",FALSE,FALSE,FALSE,FALSE
"36919",FALSE,FALSE,FALSE,FALSE
"36920",TRUE,TRUE,TRUE,TRUE
"36921",FALSE,FALSE,FALSE,FALSE
"36922",FALSE,FALSE,FALSE,FALSE
"36923",FALSE,FALSE,FALSE,FALSE
"36924",FALSE,FALSE,FALSE,FALSE
"36925",FALSE,FALSE,FALSE,FALSE
"36926",FALSE,FALSE,FALSE,FALSE
"36927",FALSE,FALSE,FALSE,FALSE
"36928",FALSE,FALSE,FALSE,FALSE
"36929",FALSE,FALSE,FALSE,FALSE
"36930",FALSE,FALSE,FALSE,FALSE
"36931",FALSE,FALSE,FALSE,FALSE
"36932",TRUE,TRUE,TRUE,TRUE
"36933",FALSE,FALSE,FALSE,FALSE
"36934",FALSE,FALSE,FALSE,FALSE
"36935",FALSE,FALSE,FALSE,FALSE
"36936",FALSE,FALSE,FALSE,FALSE
"36937",FALSE,FALSE,FALSE,FALSE
"36938",FALSE,FALSE,FALSE,FALSE
"36939",FALSE,FALSE,FALSE,FALSE
"36940",FALSE,FALSE,FALSE,FALSE
"36941",FALSE,FALSE,FALSE,FALSE
"36942",FALSE,FALSE,FALSE,FALSE
"36943",FALSE,FALSE,FALSE,FALSE
"36944",TRUE,TRUE,TRUE,TRUE
"36945",FALSE,FALSE,FALSE,FALSE
"36946",FALSE,FALSE,FALSE,FALSE
"36947",FALSE,FALSE,FALSE,FALSE
"36948",FALSE,FALSE,FALSE,FALSE
"36949",FALSE,FALSE,FALSE,FALSE
"36950",FALSE,FALSE,FALSE,FALSE
"36951",FALSE,FALSE,FALSE,FALSE
"36952",FALSE,FALSE,FALSE,FALSE
"36953",FALSE,FALSE,FALSE,FALSE
"36954",FALSE,FALSE,FALSE,FALSE
"36955",FALSE,FALSE,FALSE,FALSE
"36956",FALSE,FALSE,FALSE,FALSE
"36957",FALSE,FALSE,FALSE,FALSE
"36958",FALSE,FALSE,FALSE,FALSE
"36959",FALSE,FALSE,FALSE,FALSE
